time,alex,elliott,harvey,sam,sebastian,shane,abigail,emily,haley,leah,maru,penny,overall_1,overall_2,overall_3,gender,orientation,age
2018-07-22 00:40:22+02:00,2,3,6,4,5,1,5,3,1,4,6,2,Harvey,Sebastian,Maru,Female,Heterosexual,30-39
2018-07-22 00:40:32+02:00,2,1,4,3,5,6,6,1,4,5,2,3,Abigail,Leah,Emily,Male,Heterosexual,19-29
2018-07-22 00:40:55+02:00,2,4,3,1,5,6,2,3,4,5,6,1,Shane,Maru,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 00:41:07+02:00,2,6,5,3,4,1,3,1,5,4,2,6,Penny,Haley,Leah,Male,Heterosexual,15-18
2018-07-22 00:41:25+02:00,5,3,6,4,2,1,6,5,3,4,1,2,Abigail,Emily,Harvey,Male,Heterosexual,19-29
2018-07-22 00:42:04+02:00,3,4,1,2,6,5,6,5,1,2,4,3,Sebastian,Abigail,Shane,Female,Bisexual/Pansexual,19-29
2018-07-22 00:42:29+02:00,1,4,3,2,6,5,5,6,2,4,3,1,Sebastian,Emily,Shane,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 00:42:30+02:00,4,2,1,5,6,3,6,2,4,5,1,3,Sebastian,Sam,Abigail,Female,Asexual,19-29
2018-07-22 00:42:43+02:00,3,5,1,6,4,2,6,5,1,3,2,4,Abigail,Elliott,Emily,Male,Heterosexual,15-18
2018-07-22 00:43:14+02:00,3,1,2,4,6,5,6,1,2,5,3,4,Sebastian,Shane,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 00:43:56+02:00,5,2,1,4,6,3,6,1,4,2,3,5,Sebastian,Abigail,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 00:44:14+02:00,1,3,5,2,4,6,1,4,5,3,2,6,Penny,Haley,Shane,Male,Heterosexual,19-29
2018-07-22 00:44:48+02:00,2,1,6,3,4,5,4,3,1,5,2,6,Penny,Shane,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 00:44:49+02:00,5,4,1,3,6,2,1,4,6,5,2,3,Sebastian,Haley,Alex,Female,Bisexual/Pansexual,19-29
2018-07-22 00:44:55+02:00,1,5,6,2,3,4,5,1,2,3,4,6,Penny,Harvey,Abigail,Non-binary,Asexual,19-29
2018-07-22 00:45:23+02:00,2,4,1,3,6,5,5,6,1,4,2,3,Sebastian,Shane,Emily,Female,Asexual,19-29
2018-07-22 00:46:38+02:00,6,4,5,3,2,1,2,4,1,6,5,3,,,,Male,Heterosexual,19-29
2018-07-22 00:46:41+02:00,2,5,4,3,6,1,6,2,1,5,3,4,Abigail,Leah,Sebastian,Female,Homosexual,30-39
2018-07-22 00:46:57+02:00,3,4,1,2,6,5,3,1,4,6,2,5,Sebastian,Shane,Leah,Prefer not to say,Asexual,19-29
2018-07-22 00:47:08+02:00,5,3,2,1,6,4,3,4,6,5,2,1,Sebastian,Alex,Shane,Non-binary,Homosexual,19-29
2018-07-22 00:47:13+02:00,2,5,6,3,4,1,1,5,2,4,3,6,Penny,Harvey,Emily,Male,Heterosexual,15-18
2018-07-22 00:47:16+02:00,3,6,5,1,2,4,2,1,4,5,3,6,Penny,Leah,Haley,Male,Bisexual/Pansexual,30-39
2018-07-22 00:47:23+02:00,5,4,3,1,2,6,2,3,1,5,4,6,Shane,Penny,Alex,Female,Bisexual/Pansexual,30-39
2018-07-22 00:47:41+02:00,1,5,6,3,4,2,2,1,5,4,3,6,Penny,Haley,Leah,Male,Heterosexual,19-29
2018-07-22 00:47:42+02:00,6,2,3,5,4,1,2,5,1,6,3,4,Alex,Sam,Leah,Male,Homosexual,19-29
2018-07-22 00:48:33+02:00,3,2,1,5,6,4,6,3,1,5,4,2,Sebastian,Sebastian,Sebastian,Female,Heterosexual,19-29
2018-07-22 00:48:41+02:00,6,1,3,2,5,4,3,5,2,6,1,4,Leah,Emily,Alex,Male,Heterosexual,30-39
2018-07-22 00:48:47+02:00,6,2,1,5,3,4,5,4,3,6,1,2,Leah,Abigail,Alex,Male,Heterosexual,15-18
2018-07-22 00:48:51+02:00,1,2,3,5,6,4,3,6,4,5,1,2,Emily,Sebastian,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 00:48:53+02:00,6,2,5,3,1,4,3,2,4,5,1,6,Alex,Penny,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 00:48:54+02:00,1,3,2,4,5,6,6,1,2,5,3,4,Shane,Abigail,Sebastian,Female,Heterosexual,15-18
2018-07-22 00:49:03+02:00,2,3,4,6,1,5,5,3,1,6,2,4,Leah,Abigail,Penny,Male,Heterosexual,19-29
2018-07-22 00:49:51+02:00,2,1,5,4,3,6,2,6,3,5,1,4,Emily,Leah,Penny,Male,Heterosexual,15-18
2018-07-22 00:49:59+02:00,4,1,6,2,3,5,3,2,1,5,6,4,Leah,Maru,Harvey,Female,Asexual,19-29
2018-07-22 00:50:06+02:00,5,1,4,2,3,6,5,2,6,3,4,1,Shane,Alex,Haley,Female,Bisexual/Pansexual,19-29
2018-07-22 00:50:10+02:00,2,3,4,5,6,1,5,3,2,6,4,1,Leah,Abigail,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 00:50:15+02:00,1,5,3,4,6,2,6,2,1,5,3,4,Sebastian,Abigail,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 00:50:16+02:00,1,6,5,4,3,2,4,2,1,6,5,3,Elliott,Harvey,Leah,Female,Heterosexual,40-49
2018-07-22 00:50:34+02:00,6,3,1,5,4,2,4,2,3,6,1,5,Alex,Sam,Leah,Female,Heterosexual,19-29
2018-07-22 00:50:42+02:00,5,4,6,2,1,3,2,4,1,5,3,6,Penny,Leah,Harvey,Male,Heterosexual,19-29
2018-07-22 00:51:04+02:00,3,2,1,5,4,6,4,3,2,6,1,5,Leah,Penny,Abigail,Male,Bisexual/Pansexual,19-29
2018-07-22 00:51:05+02:00,1,5,6,2,3,4,2,3,1,5,6,4,Maru,Harvey,Leah,Male,Heterosexual,30-39
2018-07-22 00:51:06+02:00,1,6,5,4,3,2,4,2,1,6,5,3,Elliott,Harvey,Leah,Female,Heterosexual,19-29
2018-07-22 00:51:30+02:00,2,3,5,6,4,1,5,6,1,4,2,3,Emily,Abigail,Leah,Male,Heterosexual,15-18
2018-07-22 00:51:35+02:00,1,2,4,3,5,6,3,1,4,6,2,5,Leah,Penny,Shane,Male,Heterosexual,19-29
2018-07-22 00:51:52+02:00,5,3,4,2,6,1,6,3,1,5,4,2,Sebastian,Abigail,Leah,Female,Heterosexual,19-29
2018-07-22 00:52:05+02:00,3,2,1,6,5,4,5,4,1,2,6,3,Sam,Sebastian,Maru,Non-binary,Bisexual/Pansexual,14 or under
2018-07-22 00:52:13+02:00,1,2,3,4,5,6,2,3,1,4,5,6,Penny,Leah,Shane,Male,Heterosexual,19-29
2018-07-22 00:52:26+02:00,2,4,5,1,3,6,5,4,2,6,3,1,Shane,Leah,Harvey,Female,Heterosexual,19-29
2018-07-22 00:52:41+02:00,5,4,6,2,3,1,3,5,1,6,2,4,Harvey,Leah,Emily,Female,Heterosexual,19-29
2018-07-22 00:53:06+02:00,1,6,2,5,4,3,5,3,2,6,1,4,Leah,Abigail,Penny,Male,Heterosexual,30-39
2018-07-22 00:53:25+02:00,1,5,4,3,2,6,6,3,1,5,2,4,Abigail,Leah,Penny,Male,Asexual,19-29
2018-07-22 00:53:26+02:00,2,1,4,6,3,5,2,1,4,5,3,6,Penny,Leah,Sam,Female,Heterosexual,15-18
2018-07-22 00:54:04+02:00,4,6,5,2,3,1,5,2,4,6,1,3,Elliott,Leah,Abigail,Female,Heterosexual,19-29
2018-07-22 00:54:07+02:00,1,6,2,3,5,4,3,4,1,5,2,6,Penny,Leah,Emily,Female,Homosexual,19-29
2018-07-22 00:54:25+02:00,6,4,2,5,3,1,4,2,6,3,1,5,Haley,Penny,Leah,Male,Heterosexual,15-18
2018-07-22 00:54:34+02:00,5,6,3,4,2,1,3,5,1,6,4,2,Elliott,Alex,Leah,Female,Heterosexual,19-29
2018-07-22 00:54:50+02:00,2,6,3,1,4,5,4,3,1,6,5,2,Leah,Maru,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 00:54:54+02:00,2,6,5,3,1,4,6,1,4,5,2,3,Abigail,Leah,Elliott,Male,Heterosexual,19-29
2018-07-22 00:54:59+02:00,2,6,5,1,4,3,4,6,1,5,2,3,Elliott,Harvey,Emily,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 00:55:19+02:00,1,4,6,3,2,5,4,5,1,6,2,3,Harvey,Leah,Shane,Female,Bisexual/Pansexual,19-29
2018-07-22 00:55:42+02:00,1,3,4,5,2,6,1,6,5,3,4,2,Shane,Sam,Emily,Female,Heterosexual,15-18
2018-07-22 00:55:43+02:00,1,2,6,4,3,5,1,4,2,5,3,6,Penny,Leah,Shane,Male,Heterosexual,19-29
2018-07-22 00:55:48+02:00,1,6,2,5,4,3,2,3,1,6,4,5,Elliott,Sam,Shane,Female,Heterosexual,14 or under
2018-07-22 00:55:51+02:00,1,3,6,2,5,4,6,5,2,3,4,1,Abigail,Sebastian,Harvey,Female,Bisexual/Pansexual,19-29
2018-07-22 00:56:09+02:00,1,4,6,3,2,5,2,4,1,6,3,5,Harvey,Leah,Shane,Female,Heterosexual,19-29
2018-07-22 00:56:09+02:00,2,6,5,1,3,4,2,5,1,3,6,4,Haley,Abigail,Sam,Male,Heterosexual,15-18
2018-07-22 00:56:27+02:00,1,6,4,3,5,2,2,5,1,6,3,4,Leah,Emily,Elliott,Other,Other,Prefer not to say
2018-07-22 00:56:34+02:00,5,1,6,2,4,3,5,1,3,6,2,4,Harvey,Alex,Sebastian,Female,Heterosexual,19-29
2018-07-22 00:56:57+02:00,4,3,2,1,6,5,5,2,1,6,4,3,Leah,Abigail,Sebastian,Male,Heterosexual,19-29
2018-07-22 00:57:35+02:00,3,4,2,5,6,1,6,2,1,5,4,3,Abigail,Sebastian,Maru,Female,Heterosexual,19-29
2018-07-22 00:58:00+02:00,3,5,4,2,1,6,4,3,2,6,5,1,Shane,Leah,Elliott,Female,Heterosexual,40-49
2018-07-22 00:58:25+02:00,3,1,5,4,6,2,4,3,2,1,6,5,Sebastian,Harvey,Sam,Male,Homosexual,19-29
2018-07-22 00:58:38+02:00,6,1,2,3,4,5,5,3,1,4,6,2,Alex,Sebastian,Shane,Male,Homosexual,19-29
2018-07-22 00:59:01+02:00,5,1,2,4,6,3,6,3,1,5,2,4,Sebastian,Alex,Abigail,Male,Homosexual,15-18
2018-07-22 01:00:06+02:00,3,1,6,2,5,4,5,2,4,1,3,6,Harvey,Sebastian,Penny,Female,Bisexual/Pansexual,19-29
2018-07-22 01:00:15+02:00,5,1,3,4,6,2,5,2,6,4,1,3,Haley,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 01:00:58+02:00,3,4,5,2,1,6,3,4,5,2,1,6,Penny,Haley,Emily,Male,Heterosexual,19-29
2018-07-22 01:01:01+02:00,5,2,6,3,4,1,4,2,1,6,3,5,Harvey,Sebastian,Alex,Female,Heterosexual,19-29
2018-07-22 01:02:17+02:00,1,2,6,3,4,5,3,4,2,5,1,6,Penny,Leah,Harvey,Male,Heterosexual,19-29
2018-07-22 01:02:50+02:00,3,6,4,1,5,2,6,3,4,5,1,2,Abigail,Emily,Haley,Male,Heterosexual,19-29
2018-07-22 01:03:47+02:00,1,2,6,4,5,3,5,2,1,3,6,4,Harvey,Sebastian,Maru,Female,Heterosexual,15-18
2018-07-22 01:04:20+02:00,4,6,3,2,5,1,6,1,5,4,3,2,Abigail,Sebastian,Haley,Male,Heterosexual,14 or under
2018-07-22 01:04:39+02:00,1,2,5,3,6,4,6,5,3,2,4,1,Sebastian,Abigail,Emily,Female,Bisexual/Pansexual,14 or under
2018-07-22 01:04:50+02:00,2,6,3,5,4,1,6,3,5,4,2,1,Abigail,Haley,Leah,Male,Heterosexual,19-29
2018-07-22 01:05:10+02:00,1,6,5,3,2,4,2,5,1,6,3,4,Elliott,Leah,Emily,Female,Heterosexual,30-39
2018-07-22 01:05:18+02:00,4,2,5,1,3,6,2,1,3,6,5,4,Shane,Harvey,Leah,Female,Heterosexual,30-39
2018-07-22 01:05:30+02:00,3,1,4,2,6,5,2,4,1,6,5,3,Sebastian,Maru,Leah,Male,Bisexual/Pansexual,19-29
2018-07-22 01:05:32+02:00,6,5,4,3,2,1,6,5,4,3,2,1,Sam,Shane,Emily,Prefer not to say,Asexual,50 or over
2018-07-22 01:06:04+02:00,2,6,5,1,4,3,6,1,3,5,2,4,Elliott,Abigail,Leah,Female,Heterosexual,19-29
2018-07-22 01:06:24+02:00,1,3,5,6,2,4,6,1,3,4,2,5,Abigail,Penny,Leah,Male,Heterosexual,15-18
2018-07-22 01:06:33+02:00,5,2,1,3,4,6,3,6,1,4,2,5,Emily,Penny,Shane,Female,Bisexual/Pansexual,19-29
2018-07-22 01:06:51+02:00,2,6,1,3,4,5,5,2,4,6,3,1,Elliott,Leah,Shane,Female,Bisexual/Pansexual,30-39
2018-07-22 01:07:40+02:00,2,6,3,1,5,4,3,1,4,5,2,6,Penny,Leah,Elliott,Male,Heterosexual,19-29
2018-07-22 01:07:53+02:00,6,4,2,5,3,1,4,2,3,6,1,5,Leah,Penny,Abigail,Male,Heterosexual,19-29
2018-07-22 01:08:12+02:00,5,2,1,3,6,4,4,3,2,5,1,6,Penny,Leah,Sebastian,Male,Heterosexual,19-29
2018-07-22 01:08:29+02:00,1,4,5,2,6,3,6,4,1,3,5,2,Sebastian,Harvey,Abigail,Female,Heterosexual,19-29
2018-07-22 01:08:51+02:00,1,2,3,4,5,6,5,3,4,6,2,1,Shane,Sebastian,Sam,Female,Heterosexual,19-29
2018-07-22 01:09:14+02:00,6,5,4,3,2,1,1,2,3,6,5,4,Penny,Shane,Abigail,Male,Heterosexual,15-18
2018-07-22 01:09:15+02:00,3,1,4,2,5,6,3,5,1,4,2,6,Penny,Shane,Sebastian,Male,Bisexual/Pansexual,14 or under
2018-07-22 01:09:29+02:00,3,6,4,5,2,1,2,3,1,4,5,6,Elliott,,,Female,Heterosexual,19-29
2018-07-22 01:09:48+02:00,4,1,6,3,2,5,2,5,3,4,1,6,Harvey,Sebastian,Penny,Female,Asexual,19-29
2018-07-22 01:10:31+02:00,1,5,2,3,6,4,6,4,1,5,3,2,Abigail,Leah,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 01:11:03+02:00,4,3,6,1,2,5,4,2,1,3,6,5,Harvey,Shane,Maru,Female,Heterosexual,19-29
2018-07-22 01:11:13+02:00,1,3,4,2,5,6,6,3,1,4,2,5,Abigail,Shane,Penny,Male,Bisexual/Pansexual,19-29
2018-07-22 01:12:01+02:00,4,2,5,3,1,6,4,6,2,5,1,3,Emily,Leah,Abigail,Male,Heterosexual,19-29
2018-07-22 01:12:04+02:00,6,1,2,5,3,4,3,2,1,6,4,5,Leah,Alex,Maru,Male,Heterosexual,Prefer not to say
2018-07-22 01:12:09+02:00,5,3,6,1,2,4,6,2,1,4,5,3,Abigail,Leah,Maru,Male,Heterosexual,19-29
2018-07-22 01:12:10+02:00,1,3,5,4,6,2,5,2,1,6,3,4,Sebastian,Harvey,Leah,Female,Heterosexual,19-29
2018-07-22 01:12:40+02:00,5,3,1,2,6,4,5,2,3,4,1,6,Abigail,Leah,Penny,Male,Heterosexual,30-39
2018-07-22 01:12:51+02:00,6,1,2,5,3,4,5,1,2,6,3,4,Alex,Sam,Leah,Male,Bisexual/Pansexual,30-39
2018-07-22 01:13:02+02:00,2,4,1,3,5,6,4,2,3,5,1,6,Shane,Sebastian,Penny,Female,Bisexual/Pansexual,19-29
2018-07-22 01:13:27+02:00,2,4,3,1,6,5,6,5,4,3,2,1,Sebastian,Shane,Alex,Male,Other,15-18
2018-07-22 01:13:40+02:00,1,3,2,6,5,4,3,2,1,5,4,6,Penny,Leah,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 01:14:07+02:00,1,4,2,3,5,6,5,4,1,6,2,3,Shane,Leah,Sebastian,Female,Heterosexual,19-29
2018-07-22 01:15:16+02:00,1,6,2,4,5,3,5,3,1,6,2,4,Elliott,Leah,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 01:16:18+02:00,4,5,6,1,3,2,2,3,5,6,1,4,Leah,Haley,Harvey,Male,Heterosexual,19-29
2018-07-22 01:16:25+02:00,1,4,6,3,5,2,3,2,1,5,6,4,Harvey,Maru,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 01:17:47+02:00,2,4,3,1,6,5,6,2,1,5,3,4,Sebastian,Shane,Elliott,Female,Heterosexual,19-29
2018-07-22 01:17:53+02:00,5,6,1,4,2,3,4,3,5,6,1,2,Leah,Haley,Elliott,Male,Heterosexual,19-29
2018-07-22 01:18:07+02:00,5,1,2,4,3,6,6,4,1,3,2,5,Abigail,Penny,Emily,Male,Heterosexual,30-39
2018-07-22 01:18:27+02:00,5,4,6,1,2,3,5,3,1,6,2,4,Harvey,Alex,Shane,Male,Homosexual,19-29
2018-07-22 01:18:29+02:00,1,3,6,2,5,4,2,1,3,5,4,6,Penny,Leah,Maru,Male,Heterosexual,30-39
2018-07-22 01:18:30+02:00,6,5,2,1,3,4,3,5,1,2,6,4,Maru,Emily,Alex,Male,Heterosexual,19-29
2018-07-22 01:18:40+02:00,5,6,2,3,4,1,6,2,4,5,1,3,Abigail,Leah,Haley,Male,Heterosexual,19-29
2018-07-22 01:19:27+02:00,4,1,2,5,3,6,5,1,3,6,4,2,Leah,Shane,Abigail,Female,Homosexual,19-29
2018-07-22 01:20:15+02:00,6,4,1,3,2,5,6,5,1,4,3,2,Alex,Abigail,Penny,Male,Homosexual,19-29
2018-07-22 01:20:39+02:00,4,6,1,3,2,5,3,5,2,4,1,6,Emily,Penny,Elliott,Male,Heterosexual,19-29
2018-07-22 01:21:15+02:00,2,3,4,5,6,1,6,5,3,4,1,2,Abigail,Abigail,Abigail,Male,Heterosexual,19-29
2018-07-22 01:21:39+02:00,1,2,4,3,5,6,1,5,2,4,3,6,Penny,Emily,Shane,Male,Heterosexual,30-39
2018-07-22 01:21:47+02:00,1,2,3,5,6,4,3,1,4,2,5,6,Penny,Maru,Haley,Male,Heterosexual,19-29
2018-07-22 01:23:03+02:00,5,6,3,2,4,1,3,4,1,6,2,5,Leah,Penny,Emily,Male,Heterosexual,30-39
2018-07-22 01:24:00+02:00,4,5,6,3,1,2,1,3,4,2,5,6,Penny,Maru,Haley,Female,Homosexual,19-29
2018-07-22 01:26:17+02:00,3,6,4,1,5,2,5,2,4,6,3,1,Elliott,Sebastian,Leah,Female,Heterosexual,30-39
2018-07-22 01:26:45+02:00,4,3,1,2,5,6,3,6,1,5,2,4,Emily,Shane,Leah,Male,Bisexual/Pansexual,19-29
2018-07-22 01:27:12+02:00,1,3,6,2,4,5,4,5,1,2,3,6,Penny,Emily,Harvey,Male,Heterosexual,19-29
2018-07-22 01:27:31+02:00,3,1,2,4,5,6,6,2,1,5,4,3,Abigail,Leah,Maru,Male,Heterosexual,19-29
2018-07-22 01:27:33+02:00,1,2,4,5,3,6,2,4,5,6,1,3,Leah,Haley,Shane,Male,Heterosexual,19-29
2018-07-22 01:28:04+02:00,2,3,5,1,6,4,4,5,1,2,3,6,Penny,Emily,Abigail,Prefer not to say,Heterosexual,19-29
2018-07-22 01:28:37+02:00,3,5,1,2,6,4,5,4,2,3,6,1,Sebastian,Abigail,Shane,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 01:28:55+02:00,5,6,4,3,2,1,4,3,1,6,2,5,Leah,Penny,Abigail,Male,Heterosexual,15-18
2018-07-22 01:29:24+02:00,2,4,6,3,5,1,5,4,1,2,6,3,Maru,Harvey,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 01:30:21+02:00,2,4,1,3,6,5,5,2,1,6,3,4,Sebastian,Shane,Leah,Female,Heterosexual,19-29
2018-07-22 01:30:39+02:00,5,6,2,3,4,1,4,6,2,5,3,1,Emily,Alex,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 01:30:59+02:00,1,6,4,2,5,3,3,2,5,4,6,1,Penny,Emily,Alex,Male,Heterosexual,19-29
2018-07-22 01:31:18+02:00,6,3,2,4,5,1,4,5,3,6,1,2,Sebastian,Alex,Sam,Female,Asexual,15-18
2018-07-22 01:33:05+02:00,4,2,3,6,5,1,4,2,1,5,3,6,Sam,Sebastian,Penny,Female,Heterosexual,19-29
2018-07-22 01:34:37+02:00,4,6,1,3,5,2,6,1,4,5,2,3,Abigail,Leah,Haley,Male,Heterosexual,30-39
2018-07-22 01:34:57+02:00,4,5,6,3,2,1,4,3,2,6,1,5,Harvey,Elliott,Leah,Female,Heterosexual,50 or over
2018-07-22 01:35:54+02:00,3,6,5,4,2,1,2,1,4,6,3,5,Leah,Penny,Elliott,Male,Heterosexual,15-18
2018-07-22 01:36:03+02:00,1,2,4,5,6,3,6,3,4,5,2,1,Abigail,Sebastian,Leah,Male,Heterosexual,19-29
2018-07-22 01:36:27+02:00,2,6,3,4,5,1,5,3,4,6,1,2,Leah,Elliott,Abigail,Male,Heterosexual,19-29
2018-07-22 01:36:31+02:00,4,6,3,2,1,5,5,1,3,6,2,4,Leah,Abigail,Penny,Male,Heterosexual,19-29
2018-07-22 01:36:33+02:00,3,6,2,1,4,5,3,1,4,6,5,2,Leah,Elliott,Shane,Female,Asexual,19-29
2018-07-22 01:38:47+02:00,3,2,5,4,1,6,3,5,4,6,1,2,Leah,Emily,Haley,Male,Heterosexual,15-18
2018-07-22 01:38:56+02:00,1,6,4,2,5,3,3,2,1,6,4,5,Elliott,Sebastian,Leah,Female,Heterosexual,30-39
2018-07-22 01:38:59+02:00,5,3,4,6,2,1,4,1,5,6,2,3,Leah,Sam,Haley,Male,Heterosexual,14 or under
2018-07-22 01:40:02+02:00,1,3,5,4,6,2,6,3,2,4,1,5,Sebastian,Leah,Penny,Female,Bisexual/Pansexual,19-29
2018-07-22 01:41:47+02:00,3,5,1,2,6,4,4,6,1,2,5,3,Emily,Maru,Abigail,Male,Heterosexual,30-39
2018-07-22 01:41:49+02:00,6,5,1,2,3,4,5,2,4,3,1,6,Alex,Penny,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 01:42:52+02:00,6,1,5,3,2,4,1,3,6,5,2,4,Haley,Emily,Penny,Male,Heterosexual,30-39
2018-07-22 01:43:03+02:00,3,4,2,5,6,1,5,4,2,6,1,3,Sebastian,Leah,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 01:43:23+02:00,2,3,4,6,5,1,4,5,2,6,3,1,Leah,Emily,Abigail,Male,Heterosexual,40-49
2018-07-22 01:44:50+02:00,4,6,5,3,1,2,2,3,1,4,6,5,Maru,Penny,Elliott,Female,Homosexual,19-29
2018-07-22 01:44:51+02:00,2,4,3,5,6,1,6,5,1,3,2,4,Abigail,Emily,Penny,Male,Heterosexual,19-29
2018-07-22 01:45:15+02:00,6,5,3,4,2,1,4,6,1,3,2,5,Emily,Penny,Abigail,Male,Heterosexual,19-29
2018-07-22 01:45:43+02:00,5,3,4,2,1,6,2,6,4,3,5,1,Shane,Alex,Emily,Male,Bisexual/Pansexual,15-18
2018-07-22 01:45:51+02:00,1,2,6,3,5,4,2,3,1,5,6,4,Maru,Harvey,Leah,Male,Heterosexual,14 or under
2018-07-22 01:46:20+02:00,1,3,4,6,5,2,6,4,1,5,2,3,Abigail,Leah,Emily,Male,Heterosexual,19-29
2018-07-22 01:47:59+02:00,4,5,6,1,3,2,1,3,4,5,2,6,,,,Female,Heterosexual,19-29
2018-07-22 01:51:33+02:00,1,4,2,5,6,3,6,4,2,5,1,3,Sebastian,Abigail,Sam,Female,Heterosexual,19-29
2018-07-22 01:52:34+02:00,2,4,5,1,6,3,6,1,2,5,3,4,Abigail,Leah,Penny,Female,Bisexual/Pansexual,19-29
2018-07-22 01:52:35+02:00,2,6,5,3,4,1,6,2,3,5,4,1,Abigail,Leah,Haley,Male,Heterosexual,40-49
2018-07-22 01:52:40+02:00,4,3,1,5,6,2,6,2,1,4,5,3,Abigail,Sebastian,Maru,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 01:53:48+02:00,2,6,4,3,5,1,6,3,1,4,5,2,Elliott,Abigail,Sebastian,Female,Bisexual/Pansexual,30-39
2018-07-22 01:53:58+02:00,4,3,2,1,6,5,2,4,3,5,1,6,Sebastian,Penny,Leah,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 01:54:04+02:00,4,3,2,1,6,5,2,4,3,5,1,6,Sebastian,Penny,Leah,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 01:54:13+02:00,3,2,4,1,6,5,5,3,2,6,1,4,Leah,Shane,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 01:57:19+02:00,6,4,3,2,1,5,5,1,6,4,2,3,Haley,Alex,Shane,Female,Bisexual/Pansexual,19-29
2018-07-22 01:57:19+02:00,6,5,4,3,2,1,5,2,6,4,1,3,Haley,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 01:57:28+02:00,1,2,3,6,5,4,4,6,3,1,5,2,Leah,Penny,Haley,Female,Homosexual,15-18
2018-07-22 01:58:42+02:00,6,3,2,5,1,4,5,3,6,2,1,4,Maru,Harvey,Sebastian,Male,Heterosexual,19-29
2018-07-22 01:59:44+02:00,4,3,6,1,2,5,3,5,1,4,2,6,Penny,Emily,Leah,Male,Heterosexual,19-29
2018-07-22 02:01:21+02:00,2,5,6,3,1,4,3,6,2,4,1,5,Emily,Penny,Harvey,Male,Heterosexual,15-18
2018-07-22 02:03:42+02:00,3,1,6,5,4,2,4,1,2,6,5,3,Leah,Maru,Harvey,Male,Heterosexual,19-29
2018-07-22 02:04:15+02:00,1,4,6,2,3,5,3,2,5,6,1,4,Leah,Harvey,Haley,Female,Homosexual,15-18
2018-07-22 02:04:18+02:00,1,2,3,6,4,5,5,4,1,3,6,2,Sam,Maru,Shane,Female,Heterosexual,19-29
2018-07-22 02:04:36+02:00,5,1,3,4,6,2,3,1,2,6,4,5,Sebastian,Alex,Sam,Female,Heterosexual,19-29
2018-07-22 02:04:37+02:00,2,4,5,3,6,1,3,2,1,6,4,5,Leah,Sebastian,Harvey,Non-binary,Bisexual/Pansexual,15-18
2018-07-22 02:04:42+02:00,3,6,5,2,4,1,3,4,1,6,5,2,Leah,Maru,Elliott,Male,Heterosexual,19-29
2018-07-22 02:05:57+02:00,1,6,3,4,5,2,3,4,1,6,2,5,Leah,Penny,Emily,Male,Heterosexual,30-39
2018-07-22 02:06:19+02:00,3,4,5,1,2,6,5,3,4,6,1,2,Leah,Abigail,Shane,Male,Heterosexual,15-18
2018-07-22 02:06:23+02:00,6,4,1,5,3,2,4,1,6,5,2,3,Alex,Sam,Elliott,Female,Heterosexual,15-18
2018-07-22 02:06:27+02:00,5,3,1,4,2,6,2,5,1,3,6,4,Maru,Emily,Shane,Female,Asexual,19-29
2018-07-22 02:06:41+02:00,2,6,5,1,3,4,5,3,4,6,1,2,Leah,Elliott,Abigail,Female,Other,30-39
2018-07-22 02:07:10+02:00,3,6,5,2,4,1,3,1,2,6,4,5,Elliott,,,Female,Bisexual/Pansexual,30-39
2018-07-22 02:07:37+02:00,1,2,6,5,4,3,4,2,1,5,6,3,Harvey,Maru,Leah,Female,Asexual,50 or over
2018-07-22 02:09:12+02:00,1,3,6,4,2,5,5,6,1,4,2,3,Shane,Abigail,Emily,Male,Heterosexual,15-18
2018-07-22 02:09:22+02:00,2,4,3,1,5,6,5,1,3,6,4,2,Leah,Abigail,Maru,Male,Heterosexual,15-18
2018-07-22 02:12:59+02:00,2,6,5,3,4,1,6,4,1,3,5,2,Abigail,Maru,Harvey,Female,Bisexual/Pansexual,30-39
